,kaipan_price,kaipan_money,sell_amount,zhangting_min
sz000919,7.71,353118.0,0.0,0.0
sz002773,47.08,371932.0,0.0,0.0
sz300300,14.38,2995354.0,0.0,0.0
sz000554,6.29,1293853.0,0.0,0.0
sh603665,25.66,5132.0,0.0,0.0
sh600226,4.28,47464344.0,5.10127164,196.06666666666666
sz300655,18.45,695565.0,0.0,0.0
sh603168,8.06,105586.0,0.0,0.0
sz000096,11.24,16860.0,0.0,0.0
sz300193,7.85,603037.0,0.0,0.0
sz000610,8.9,1220190.0,0.9215387999999999,80.53333333333333
sz300051,8.0,1217600.0,0.0,0.0
sz300604,41.87,921140.0,0.0,0.0
sh603838,10.1,526210.0,0.0,0.0
sz300542,17.76,680208.0,0.0,0.0
sz300170,20.95,57113890.0,0.0,0.0
sh600150,17.15,1943129.0,0.0,0.0
sz002837,20.44,327040.0,0.0,0.0
sh603199,21.55,34480.0,0.0,0.0
sh603507,26.64,191808.0,0.0,0.0
sz002124,21.0,10119900.0,0.0,0.0
sh601058,2.93,374955.0,0.0,0.0
sh600895,25.53,249287685.0,14.646867360000002,225.78333333333333
sh601608,5.94,27384339.0,0.0,0.0
sh600511,25.55,265720.0,0.0,0.0
sz300224,7.62,278892.0,0.0,0.0
sz300507,20.65,189980.0,0.0,0.0
sh603899,32.0,240000.0,0.0,0.0
sz300619,28.25,271200.0,0.0,0.0
sh600770,7.44,1896746.0,0.0,0.0
sh603758,7.05,59220.0,0.0,0.0
sh603533,23.87,1828442.0,0.0,0.0
sz300008,4.74,3336960.0,0.0,0.0
sz300390,10.3,850780.0,0.0,0.0
sh600309,38.78,3077620.0,0.0,0.0
sh603321,8.71,297011.0,0.0,0.0
sh600888,5.19,477480.0,0.0,0.0
sz000603,11.35,1416480.0,0.0,0.0
sz002293,10.86,1366188.0,0.0,0.0
sh600573,7.87,244757.0,0.0,0.0
sz002097,7.01,388354.0,0.0,0.0
sz002638,3.28,745544.0,0.0,0.0
sz300502,30.78,120042.0,0.0,0.0
sz300239,5.07,217503.0,0.0,0.0
sz000590,8.84,1028976.0,0.0,0.0
sz000018,3.07,901045.0,0.0,0.0
sz300010,10.47,1463706.0,0.0,0.0
sz002175,8.0,40231200.0,2.46386592,33.68333333333334
sh603077,2.18,2537520.0,0.0,0.0
sz002772,8.1,855360.0,0.0,0.0
sh603586,15.51,29469.0,0.0,0.0
sz000815,9.11,96566.0,0.0,0.0
sz300326,10.81,632385.0,0.0,0.0
sh600629,13.65,46410.0,0.0,0.0
sh603868,43.7,502550.0,0.0,0.0
sh600825,7.55,3568885.0,0.0,0.0
sh601616,4.91,4621783.0,0.0,0.0
sz002949,34.55,7811755.0,0.0,0.0
sz002013,7.86,3734773.0,0.0,0.0
sz300256,4.36,1254372.0,0.0,0.0
sz002880,46.97,300608.0,0.0,0.0
sh600588,37.4,10849740.0,0.0,0.0
sh601288,3.74,7123204.0,0.0,0.0
sz000888,6.97,522750.0,0.0,0.0
sz002214,8.65,467100.0,0.0,0.0
sz002849,17.3,999940.0,0.0,0.0
sh600260,24.68,3484816.0,0.0,0.0
sz300691,35.94,2868012.0,0.0,0.0
sz002663,3.42,439470.0,0.0,0.0
sh600528,12.21,1125762.0,0.0,0.0
sz300088,6.56,1659680.0,0.0,0.0
sz300621,11.15,48502.0,0.0,0.0
sz000501,11.41,202208.0,0.0,0.0
sz300349,22.91,2263508.0,0.0,0.0
sh600875,10.45,576014.0,0.0,0.0
sh600754,24.72,123600.0,0.0,0.0
sh603160,99.65,1086185.0,0.0,0.0
sz300169,5.88,405720.0,0.0,0.0
sz002768,26.45,269790.0,0.0,0.0
sz002244,4.55,440963.0,0.0,0.0
sh600268,6.52,3558616.0,0.38301087999999994,244.78333333333333
sz300153,8.88,723720.0,0.0,0.0
sz002600,6.7,29233440.0,0.0,0.0
sz300067,6.49,3720717.0,0.0,0.0
sz002717,9.21,2179086.0,0.0,0.0
sz002077,7.2,31698000.0,3.1473158800000003,225.85
sz002379,3.76,57528.0,0.0,0.0
sz300448,14.02,800542.0,0.0,0.0
sh603517,44.7,487230.0,0.0,0.0
sz000690,7.77,468531.0,0.0,0.0
sz002315,15.85,255185.0,0.0,0.0
sh603356,14.81,143657.0,0.0,0.0
sh603698,17.38,139040.0,0.0,0.0
sh603858,29.81,1904859.0,0.0,0.0
sz000002,27.4,6663680.0,0.0,0.0
sz002639,8.72,1653312.0,0.0,0.0
sz300503,10.93,114765.0,0.0,0.0
sz300385,18.39,22068.0,0.0,0.0
sh600609,3.96,342936.0,0.0,0.0
sh601636,4.57,350519.0,0.0,0.0
sh603037,22.24,6672.0,0.0,0.0
sz300029,5.83,134090.0,0.0,0.0
sz000609,6.13,742956.0,0.78844097,210.60000000000002
sz000750,5.81,3424414.0,0.0,0.0
sz002483,4.58,1019966.0,0.0,0.0
sh601229,12.06,2231100.0,0.0,0.0
sz300263,6.1,949160.0,0.0,0.0
sz002581,8.36,283404.0,0.0,0.0
sz002896,34.99,328906.0,0.0,0.0
sz002580,6.75,1317060.0,1.29639425,35.699999999999996
sz300537,12.66,269658.0,0.0,0.0
sz002869,23.3,2290390.0,0.0,0.0
sz002015,6.5,7324200.0,0.0,0.0
sh603855,9.55,114600.0,0.0,0.0
sh600371,8.2,426400.0,0.0,0.0
sz000712,14.62,2710548.0,0.0,0.0
sh603167,9.72,532656.0,0.0,0.0
sh600506,12.02,324540.0,0.0,0.0
sz002584,7.54,947024.0,1.8025044800000003,87.89999999999999
sz300688,47.6,618800.0,0.0,0.0
sz002871,24.84,268272.0,0.0,0.0
sz002054,7.23,3386532.0,2.38786029,125.75
sh601106,4.03,2054494.0,0.0,0.0
sh600120,17.67,4125945.0,0.0,0.0
sh600082,5.5,3083300.0,0.0,0.0
sh600729,32.45,126944.0,0.0,0.0
sz300759,40.79,5845207.0,0.0,0.0
sz300134,17.2,4243240.0,0.0,0.0
sh600476,16.1,716450.0,0.0,0.0
sz300275,10.27,211562.0,0.0,0.0
sz002675,12.35,365560.0,0.0,0.0
sz000999,27.35,440335.0,0.0,0.0
sh600278,10.79,590213.0,0.0,0.0
sz000783,7.63,3123722.0,0.0,0.0
sh600486,50.8,170942.0,0.0,0.0
sz000758,5.0,1343500.0,0.0,0.0
sh600879,7.3,4548630.0,0.0,0.0
sz300387,7.36,1584608.0,0.0,0.0
sz002203,8.44,527500.0,0.0,0.0
sz300004,4.77,581463.0,0.0,0.0
sh600301,7.04,361152.0,0.0,0.0
sz002903,21.0,245700.0,0.0,0.0
sz002828,13.0,198900.0,0.0,0.0
sh601155,37.9,2893551.0,0.0,0.0
sh600107,8.43,627192.0,0.0,0.0
sh603516,27.66,641712.0,0.0,0.0
sz300570,24.06,647214.0,0.0,0.0
sz002634,5.57,172113.0,0.0,0.0
sz300406,14.3,900900.0,0.0,0.0
sz000652,4.36,1532540.0,0.0,0.0
sh603568,25.36,309392.0,0.0,0.0
sh600652,5.6,6390720.0,0.0,0.0
sh600686,9.86,184382.0,0.0,0.0
sh600714,7.31,64328.0,0.0,0.0
sh600933,9.8,30380.0,0.0,0.0
sz002158,9.99,1324674.0,0.0,0.0
sz000695,11.3,150290.0,0.0,0.0
sz300467,34.8,11490960.0,0.0,0.0
sh603628,9.06,194790.0,0.0,0.0
sh600531,5.85,1750320.0,0.0,0.0
sz000402,8.07,556830.0,0.0,0.0
sz002367,9.42,4097700.0,0.0,0.0
sz000505,6.55,200430.0,0.0,0.0
sz000813,11.48,3781512.0,0.0,0.0
sz002117,19.0,1432600.0,0.0,0.0
sh600823,4.55,494408.0,0.0,0.0
sh600812,4.8,82080.0,0.0,0.0
sh601929,3.17,34903678.0,0.0,0.0
sz000004,19.07,1907.0,0.0,0.0
sz002418,4.39,1007944.0,0.0,0.0
sz002550,5.33,7220018.0,0.0,0.0
sz300672,54.52,1139468.0,0.0,0.0
sz002493,11.22,238986.0,0.0,0.0
sz300585,11.07,1250910.0,0.0,0.0
sz002771,17.3,557060.0,0.0,0.0
sz002846,12.38,173320.0,0.0,0.0
sh600175,2.93,2006171.0,0.0,0.0
sz300086,6.97,71749.0,0.0,0.0
sh601865,15.99,7802416.0,1.86734418,223.15
sz000915,20.52,197936.0,0.0,0.0
sz002859,38.8,512160.0,0.0,0.0
sz002909,11.73,209967.0,0.0,0.0
sz000503,20.26,3944622.0,0.0,0.0
sz300727,20.83,416600.0,0.0,0.0
sh603444,205.0,10680500.0,0.0,0.0
sh600503,4.93,1279404.0,0.0,0.0
sh603919,13.43,264571.0,0.0,0.0
sh600306,7.48,863192.0,0.0,0.0
sh600095,4.85,315735.0,0.0,0.0
sh600560,11.0,1415700.0,0.0,0.0
sz002526,3.18,1857120.0,0.0,0.0
sz300229,12.92,3600300.0,0.0,0.0
sh603233,46.0,1094800.0,0.0,0.0
sh603997,9.39,49767.0,0.0,0.0
sz300137,10.45,1116269.0,0.0,0.0
sz300128,5.45,5146435.0,0.0,0.0
sz300459,9.03,242004.0,0.0,0.0
sh600265,0,0,0,0
sh601882,9.06,301698.0,0.0,0.0
sh600308,5.1,325890.0,0.0,0.0
sz300615,22.53,189252.0,0.0,0.0
sz300016,10.54,1241085.0,0.0,0.0
sz000856,16.1,1824130.0,0.0,0.0
sz300426,8.55,1130310.0,0.0,0.0
sh603929,19.12,405344.0,0.0,0.0
sz002115,13.45,1406870.0,0.0,0.0
sh600362,15.88,3025791.0,0.0,0.0
sz000898,5.82,777552.0,0.0,0.0
sz002948,8.25,2350425.0,0.0,0.0
sh600756,31.2,42644160.0,0.0,0.0
sz002838,21.95,243645.0,0.0,0.0
sz300428,12.53,304730.0,0.0,0.0
sz300742,47.21,1505999.0,0.0,0.0
sz000889,13.55,285905.0,0.0,0.0
sz002641,4.18,457346.0,0.0,0.0
sz300126,6.11,2484350.0,1.49444829,204.31666666666666
sh600213,7.69,737471.0,0.0,0.0
sh600861,7.77,232323.0,0.0,0.0
sz002858,17.71,217833.0,0.0,0.0
sz002722,17.66,340838.0,0.0,0.0
sh603679,38.0,5995412.0,0.0,0.0
sz300377,15.83,4247189.0,0.0,0.0
sz002541,8.64,40617.0,0.0,0.0
sz002482,6.44,596344.0,0.0,0.0
sz002466,36.64,3620032.0,0.0,0.0
sz000502,8.47,566643.0,0.0,0.0
sz002729,25.88,590064.0,0.0,0.0
sz002553,6.85,387025.0,0.0,0.0
sz000822,5.94,599346.0,0.0,0.0
sz000728,10.17,2323855.0,9.51314273,22.6
sz002670,13.65,3494400.0,0.0,0.0
sz300056,6.43,104185.0,0.0,0.0
sz002921,25.45,272315.0,0.0,0.0
sh600210,5.1,16632630.0,0.0,0.0
sh603189,15.0,729000.0,0.0,0.0
sz002003,7.58,381274.0,0.0,0.0
sh600283,14.0,1292200.0,0.0,0.0
sz000892,6.29,1508971.0,0.0,0.0
sh600843,9.0,2938500.0,0.0,0.0
sz300608,26.35,115940.0,0.0,0.0
sz002716,8.26,1748642.0,0.0,0.0
sz002365,12.56,433320.0,0.0,0.0
sz000566,6.98,1594930.0,1.0839591000000002,82.63333333333334
sh600360,7.47,1912320.0,0.0,0.0
sz000408,12.8,116480.0,0.0,0.0
sh600808,3.99,880992.0,0.0,0.0
sz002916,126.0,28161000.0,0.0,0.0
sh600252,3.35,348400.0,0.0,0.0
sz002160,4.29,153582.0,0.0,0.0
sh600774,15.32,14393140.0,0.0,0.0
sz000821,9.97,1125613.0,0.0,0.0
sz002534,6.82,111848.0,0.7682925,11.3
sh600151,5.76,1712448.0,0.0,0.0
sz002686,7.5,224250.0,0.0,0.0
sh603669,0,0,0,0
sh600482,25.0,1207500.0,0.0,0.0
sz002288,6.36,2139504.0,0.0,0.0
sh600546,3.86,397966.0,0.0,0.0
sh600673,8.72,1396072.0,0.0,0.0
sz300320,6.02,694106.0,0.0,0.0
sh601328,6.34,5577932.0,0.0,0.0
sh600717,8.53,295991.0,0.0,0.0
sz002444,11.92,1338616.0,0.0,0.0
sh600889,5.86,123646.0,0.0,0.0
sz000581,22.42,221958.0,0.0,0.0
sz300064,5.7,402990.0,0.0,0.0
sz002463,11.5,5966212.0,0.0,0.0
sz002218,4.09,5799620.0,0.0,0.0
sz002551,6.6,1423620.0,0.0,0.0
sz002895,14.82,659490.0,0.0,0.0
sz300195,12.3,5330820.0,0.0,0.0
sz300124,27.54,1746890.0,0.0,0.0
sz000008,4.78,3544576.0,0.0,0.0
sh600835,18.2,369460.0,0.0,0.0
sh600819,5.35,35310.0,0.0,0.0
sh603333,7.25,604650.0,0.0,0.0
sz002321,9.95,7108280.0,0.048357519999999994,0.11666666666666667
sh600201,17.15,5201595.0,0.0,0.0
sh603369,23.25,546375.0,0.0,0.0
sh600833,10.81,371864.0,0.0,0.0
sz002786,10.71,929628.0,0.0,0.0
sz000973,5.01,3335157.0,0.0,0.0
sz000537,8.7,127020.0,0.0,0.0
sz000901,15.0,11892000.0,0.0,0.0
sh600866,4.94,1712698.0,0.0,0.0
sh603208,32.45,71390.0,0.0,0.0
sz002025,29.91,1417076.0,0.0,0.0
sz002887,21.55,1536515.0,1.08114648,194.03333333333333
sz002360,6.27,348612.0,0.0,0.0
sh600284,6.84,676476.0,0.0,0.0
sz002509,3.14,913344.0,0.0,0.0
sz002655,8.74,680846.0,0.0,0.0
sh603797,13.91,5564.0,0.0,0.0
sh600195,13.32,2193804.0,0.0,0.0
sz300219,8.93,2253932.0,0.0,0.0
sz300344,8.54,11807404.0,0.0,0.0
sh600311,4.03,662532.0,0.0,0.0
sz300529,54.98,868684.0,0.0,0.0
sh603086,29.47,318276.0,0.0,0.0
sh603678,21.27,1216644.0,0.0,0.0
sz000807,5.15,3139074.0,0.0,0.0
sz002932,50.0,1620000.0,0.0,0.0
sz002335,21.25,909500.0,0.0,0.0
sh600978,4.96,586272.0,0.0,0.0
sz002059,0.0,0.0,0.0,0.0
sh600547,32.38,4131688.0,0.0,0.0
sh600282,4.12,817408.0,0.0,0.0
sh600352,11.09,2403203.0,0.0,0.0
sh603156,48.38,846650.0,0.0,0.0
sh600758,4.19,266484.0,0.0,0.0
sz002440,11.7,730080.0,0.0,0.0
sz000627,7.13,504804.0,0.0,0.0
sh600815,3.66,186660.0,0.0,0.0
sz002626,14.76,2097396.0,0.0,0.0
sz300684,41.82,723486.0,0.0,0.0
sh600590,7.5,1353000.0,0.0,0.0
sh603557,10.55,3296875.0,0.0,0.0
sz300091,4.89,950127.0,0.0,0.0
sh603177,13.13,1075347.0,0.57563,163.2
sz002593,3.99,312828.0,0.0,0.0
sz300143,11.24,434988.0,0.0,0.0
sz300269,6.74,1046048.0,0.0,0.0
sz002535,4.3,3012580.0,2.4044201599999995,190.71666666666667
sh603269,16.44,174264.0,0.0,0.0
sh603871,47.0,639200.0,0.0,0.0
sh600795,2.82,7451568.0,0.0,0.0
sh600621,13.27,3166222.0,0.0,0.0
sz300549,15.37,264364.0,0.0,0.0
sz002434,6.85,105490.0,0.0,0.0
sz002184,13.91,645424.0,0.0,0.0
sh600088,18.18,28517148.0,0.0,0.0
sh600793,16.8,297360.0,0.0,0.0
sh600667,8.33,17339328.0,0.0,0.0
sz300079,7.9,56014950.0,0.0,0.0
sz002839,7.08,1164660.0,0.0,0.0
sh600780,4.03,119691.0,0.0,0.0
sh600855,14.58,2278854.0,0.0,0.0
sz300438,26.4,237600.0,0.0,0.0
sh600243,5.39,143913.0,0.0,0.0
sh600829,7.17,314046.0,0.0,0.0
sh603330,23.99,496593.0,0.0,0.0
sz002069,5.22,5976378.0,0.5519924399999999,55.75
sz002774,10.47,261750.0,0.0,0.0
sh603358,15.44,2718984.0,0.0,0.0
sz002496,2.98,24436.0,0.0,0.0
sz001979,21.05,1460870.0,0.0,0.0
sh600963,4.8,1361280.0,0.0,0.0
sh603300,7.35,3794805.0,0.4090275,244.91666666666666
sh603013,18.99,1718595.0,0.0,0.0
sh600876,13.6,371280.0,0.0,0.0
sz000592,4.13,1529347.0,0.0,0.0
sh601212,5.4,7508700.0,0.0,0.0
sz002487,4.85,379270.0,0.0,0.0
sh600091,4.18,43054.0,0.0,0.0
sz300743,42.37,279642.0,0.0,0.0
sz300035,6.11,2359682.0,0.0,0.0
sz000587,3.61,1953010.0,0.0,0.0
sh600143,5.59,297388.0,0.0,0.0
sh600152,7.63,576065.0,0.0,0.0
sz002228,5.49,387594.0,0.0,0.0
sz300447,11.79,395672.0,0.0,0.0
sh600128,10.42,2068370.0,0.0,0.0
sz300469,27.5,627000.0,0.0,0.0
sz300163,4.3,86000.0,0.0,0.0
sz002071,5.51,1514148.0,0.0,0.0
sz300294,32.59,215094.0,0.0,0.0
sz002238,10.7,1020780.0,0.0,0.0
sh600462,2.41,466817.0,0.0,0.0
sz002782,16.23,1884303.0,0.0,0.0
sz002760,17.66,58278.0,0.0,0.0
sz000065,10.21,986796.0,0.0,0.0
sz300657,48.8,2615680.0,0.0,0.0
sz002042,7.32,232776.0,0.0,0.0
sz002803,18.39,253782.0,0.0,0.0
sh600572,9.76,6569456.0,0.0,0.0
sh600105,5.66,2795474.0,0.0,0.0
sz002382,15.8,184860.0,0.0,0.0
sh600771,30.49,436007.0,0.0,0.0
sz002260,3.42,134406.0,0.0,0.0
sz002792,35.23,486174.0,0.0,0.0
sz000637,4.75,285000.0,0.0,0.0
sz000159,5.29,93104.0,0.0,0.0
sz002364,12.26,2101364.0,0.0,0.0
sh603912,17.16,351780.0,0.0,0.0
sz000661,278.5,2819256.0,0.0,0.0
sh600733,9.06,899658.0,0.0,0.0
sz000042,12.94,98344.0,0.0,0.0
sz002425,8.75,2842875.0,0.0,0.0
sh600821,5.09,103836.0,0.0,0.0
sz002304,111.94,2272382.0,0.0,0.0
sh601766,9.32,3484748.0,0.0,0.0
sz002805,17.31,796260.0,0.0,0.0
sz000668,12.37,45769.0,0.0,0.0
sz002946,23.72,6717504.0,0.0,0.0
sh603096,60.28,120560.0,0.0,0.0
sz002031,2.9,1033850.0,0.0,0.0
sh600597,9.77,516833.0,0.0,0.0
sz300097,16.6,1225080.0,0.0,0.0
sz000913,11.0,5176600.0,0.0,0.0
sh600586,3.66,405162.0,0.0,0.0
sz002186,13.0,76700.0,0.0,0.0
sh603917,13.24,401172.0,0.0,0.0
sh600595,3.07,425502.0,0.0,0.0
sh600138,16.41,288816.0,0.0,0.0
sz000791,6.28,2209310.0,0.0,0.0
sz002377,5.41,103331.0,0.0,0.0
sz000882,3.01,620963.0,0.0,0.0
sh601518,3.15,463365.0,0.0,0.0
sz000555,15.6,24591840.0,0.0,0.0
sh600493,7.08,492768.0,0.0,0.0
sz002694,5.36,651240.0,0.0,0.0
sh600578,3.48,414816.0,0.0,0.0
sz300085,21.0,11875500.0,0.0,0.0
sh600613,9.18,2623314.0,0.21532735,5.966666666666667
sz002508,26.81,353892.0,0.0,0.0
sz000166,5.69,6270380.0,0.0,0.0
sh600890,8.13,213819.0,0.0,0.0
sh600755,8.54,1784860.0,0.0,0.0
sz002274,6.72,357504.0,0.0,0.0
sh601869,51.33,8028012.0,0.0,0.0
sz300292,4.84,1151436.0,0.0,0.0
sz300435,11.46,346092.0,0.0,0.0
sh601607,19.91,14018631.0,0.0,0.0
sz002092,9.72,2001348.0,0.0,0.0
sh600288,10.95,3140460.0,0.0,0.0
sz300495,14.3,22482460.0,0.0,0.0
sz000504,14.11,286433.0,0.0,0.0
sz002475,21.82,2596580.0,0.0,0.0
sz002875,21.8,730300.0,0.0,0.0
sz300166,16.9,8982350.0,0.0,0.0
sz002920,29.58,1686060.0,0.0,0.0
sz002677,12.58,290598.0,0.0,0.0
sz002547,8.6,1671840.0,0.0,0.0
sz000591,4.31,712012.0,0.0,0.0
sh603578,0,0,0,0
sz000422,3.8,51680.0,0.0,0.0
sh603580,18.02,3604.0,0.0,0.0
sh600262,20.27,74999.0,0.0,0.0
sz002245,5.53,500465.0,0.0,0.0
sh603601,9.21,56181.0,0.0,0.0
sh600131,26.79,117715260.0,0.0,0.0
sh603306,16.77,479622.0,0.0,0.0
sz000625,8.04,1605588.0,0.0,0.0
sh603722,0,0,0,0
sz000679,4.89,153057.0,0.0,0.0
sh600133,7.66,4075886.0,0.0,0.0
sh600720,7.83,429084.0,0.0,0.0
sz002861,24.8,523280.0,0.0,0.0
sh603203,25.97,25970.0,0.0,0.0
sz002253,18.8,2284200.0,0.0,0.0
sh603015,8.0,129600.0,0.0,0.0
sh601939,7.0,4578700.0,0.0,0.0
sz001896,3.99,457653.0,0.0,0.0
sh600439,3.81,612648.0,0.0,0.0
sh601606,17.58,1900398.0,0.0,0.0
sz002548,12.15,4038660.0,0.0,0.0
sz000019,8.24,173864.0,0.0,0.0
sz002719,13.16,798812.0,0.0,0.0
sh600900,16.31,1872388.0,0.0,0.0
sz002308,6.66,7001658.0,0.0,0.0
sh603508,48.52,722948.0,0.0,0.0
sz000880,8.96,568960.0,0.0,0.0
sh603222,23.59,6956691.0,0.0,0.0
sh600420,10.15,206045.0,0.0,0.0
sz300418,17.28,2204928.0,0.0,0.0
sz002622,4.95,4463415.0,0.0,0.0
sz000777,14.99,788474.0,0.0,0.0
sz000755,5.02,134034.0,0.0,0.0
sh600287,6.26,122070.0,0.0,0.0
sh603198,16.13,82263.0,0.0,0.0
sh601000,3.07,356427.0,0.0,0.0
sh600048,13.0,4660500.0,0.0,0.0
sz300559,44.62,2708434.0,0.0,0.0
sz002291,5.68,85200.0,0.0,0.0
sz000153,6.85,475390.0,0.0,0.0
sh603588,10.48,106896.0,0.0,0.0
sz002741,16.18,270206.0,0.0,0.0
sz000567,14.24,575296.0,0.0,0.0
sh600704,5.85,356850.0,0.0,0.0
sz002723,11.36,759984.0,0.0,0.0
sh603707,36.6,5367024.0,0.0,0.0
sz300429,33.72,431616.0,0.0,0.0
sh600887,26.6,9392460.0,0.0,0.0
sz002564,5.83,617397.0,0.0,0.0
sz002749,22.5,297000.0,0.0,0.0
sz300407,8.86,786493.0,0.0,0.0
sz002268,33.56,6537488.0,0.0,0.0
sh600713,5.06,627440.0,0.0,0.0
sz300456,34.3,10746190.0,0.0,0.0
sh600535,23.63,1377629.0,0.0,0.0
sz002490,5.03,231380.0,0.0,0.0
sz002435,7.21,734699.0,0.0,0.0
sh600557,12.94,14234.0,0.0,0.0
sh600168,7.17,187137.0,0.0,0.0
sz002652,5.08,306324.0,0.0,0.0
sh603938,20.71,256804.0,0.0,0.0
sh601777,5.0,282500.0,0.0,0.0
sz002546,6.67,6719038.0,5.72638843,243.7
sz000565,5.83,30899.0,0.0,0.0
sh603396,49.38,711072.0,0.0,0.0
sh603611,16.76,194416.0,0.0,0.0
sz000967,7.07,79184.0,0.0,0.0
sh600976,17.62,10572.0,0.0,0.0
sh600058,8.39,83061.0,0.0,0.0
sh601788,14.3,9772692.0,0.0,0.0
sz000638,6.65,654360.0,0.0,0.0
sz002678,7.2,68400.0,0.0,0.0
sz002287,30.59,39767.0,0.0,0.0
sz300348,28.34,3134404.0,0.0,0.0
sz300336,5.82,1824279.0,0.0,0.0
sz300563,29.75,365925.0,0.0,0.0
sh600538,6.33,148761.0,0.0,0.0
sz300401,16.06,13365132.0,0.0,0.0
sh600145,0.0,0.0,0.0,0.0
sh603139,18.07,314418.0,0.0,0.0
sh601388,2.85,532095.0,0.0,0.0
sh601801,8.2,399340.0,0.0,0.0
sz000722,8.11,206805.0,0.0,0.0
sh600677,16.53,26322174.0,0.0,0.0
sh600518,10.25,12153425.0,0.0,0.0
sh600206,9.75,3952650.0,0.0,0.0
sz300400,21.5,724550.0,0.0,0.0
sh600363,11.71,3045771.0,0.0,0.0
sz300058,5.9,15079845.0,0.0,0.0
sz002833,43.7,419520.0,0.0,0.0
sh601628,28.68,3430788.0,0.0,0.0
sz300190,6.59,1060990.0,0.0,0.0
sh601117,6.25,626875.0,0.0,0.0
sz300750,90.99,5614083.0,0.0,0.0
sh603111,5.79,294132.0,0.0,0.0
sh600436,103.0,3120900.0,0.0,0.0
sh600073,9.85,6336505.0,0.0,0.0
sz300632,19.5,1254240.0,0.0,0.0
sh601998,6.38,1124156.0,0.0,0.0
sh603599,15.77,7885.0,0.0,0.0
sh600702,27.79,330701.0,0.0,0.0
sh603515,33.18,119448.0,0.0,0.0
sz000530,5.48,9651924.0,0.44214195,0.44999999999999996
sh603777,11.69,547092.0,0.0,0.0
sh603488,9.46,623414.0,0.0,0.0
sz000751,4.01,7027148.0,0.0,0.0
sz002645,9.01,154071.0,0.0,0.0
sh600271,30.0,4614000.0,0.0,0.0
sz002780,18.72,125424.0,0.0,0.0
sz002326,9.66,1653792.0,0.0,0.0
sz002477,3.27,20119329.0,0.0,0.0
sz002022,11.99,553938.0,0.0,0.0
sz000584,9.17,646485.0,0.0,0.0
sz002491,12.2,14082460.0,0.0,0.0
sz300531,23.88,31134051.0,0.0,0.0
sh600055,13.88,1593424.0,0.0,0.0
sh600583,5.86,426022.0,0.0,0.0
sh600647,14.6,32120.0,0.0,0.0
sz002154,4.06,391790.0,0.0,0.0
sh600466,6.58,317814.0,0.0,0.0
sz300658,13.84,160544.0,0.0,0.0
sh600061,14.13,2238192.0,0.0,0.0
sh600579,0,0,0,0
sh603960,33.96,410916.0,0.0,0.0
sh600763,62.02,837270.0,0.0,0.0
sz002726,11.15,5417785.0,0.0,0.0
sz300082,7.02,25237.0,0.0,0.0
sz300724,37.3,1111540.0,0.0,0.0
sh600871,2.27,236534.0,0.0,0.0
sz002106,8.8,596640.0,0.0,0.0
sz002886,20.01,60030.0,0.0,0.0
sz300133,8.68,976500.0,0.0,0.0
sz002832,39.25,345400.0,0.0,0.0
sh600965,11.06,212352.0,0.0,0.0
sh601577,11.63,1601451.0,0.0,0.0
sz300107,12.53,1645189.0,0.0,0.0
sz300650,0,0,0,0
sh603555,7.22,63536.0,0.0,0.0
sh600966,3.74,184756.0,0.0,0.0
sh600856,4.85,646505.0,0.0,0.0
sh601010,4.65,3457275.0,0.0,0.0
sh603429,32.1,295320.0,0.0,0.0
sz002596,10.17,2441817.0,0.0,0.0
sh600426,13.96,427176.0,0.0,0.0
sz300159,6.66,6695298.0,0.0,0.0
sz002847,24.78,121422.0,0.0,0.0
sh600633,12.0,1262400.0,0.0,0.0
sz002521,6.46,121448.0,0.0,0.0
sz000669,6.82,8949204.0,0.0,0.0
sz300436,28.04,19628.0,0.0,0.0
sh600533,3.67,236348.0,0.0,0.0
sz300113,19.44,6304392.0,0.0,0.0
sh600481,5.1,13022340.0,0.0,0.0
sz000971,6.49,26361731.0,0.0,0.0
sh600703,16.29,13987034.0,0.0,0.0
sz002262,13.21,2017154.0,0.0,0.0
sz002179,45.8,5147920.0,0.0,0.0
sh601188,3.55,143775.0,0.0,0.0
sz300687,30.0,609000.0,0.0,0.0
sz300539,15.0,16261500.0,0.30391109,76.96666666666665
sz300135,3.33,1472859.0,0.0,0.0
sh600634,2.93,136538.0,0.0,0.0
sh603320,21.5,597700.0,0.0,0.0
sz300573,19.0,317300.0,0.0,0.0
sh601878,11.9,9279620.0,0.0,0.0
sz002578,3.66,875472.0,0.0,0.0
sz002609,9.55,2053250.0,0.0,0.0
sh600687,5.15,389340.0,0.0,0.0
sz300633,29.9,388700.0,0.0,0.0
sz300333,11.41,8853019.0,0.0,0.0
sz000078,4.79,3016502.0,0.0,0.0
sh600551,10.79,1684319.0,0.0,0.0
sz002570,6.81,732756.0,0.0,0.0
sh600847,13.38,153870.0,0.0,0.0
sz000718,3.85,57750.0,0.0,0.0
sh603882,27.1,89430.0,0.0,0.0
sz002271,19.52,527333.0,0.0,0.0
sz300211,7.41,454974.0,0.0,0.0
sz002731,19.88,15904.0,0.0,0.0
sz002451,14.3,4334330.0,0.0,0.0
sz002471,3.59,1144133.0,0.0,0.0
sz300667,36.18,3335796.0,2.14775334,222.11666666666667
sz002098,9.84,468384.0,0.0,0.0
