,kaipan_price,kaipan_money,sell_amount,zhangting_min
sh600644,5.83,615648,0.00284282,0.0
sz002516,3.33,216117,0.0052088,0.05
sh601228,4.83,435183,0.017512600000000003,0.9
sz300533,35.11,259814,0.0008724000000000001,0.05
sh600312,9.19,1449263,0.00051755,0.2
sz300309,7.49,1340710,0.00963669,0.2
sz300505,24.5,286650,0.00101885,0.25
sz300631,16.62,132960,0.00175134,1.75
sh603655,15.65,164325,0.00037559,0.7333333333333333
sz002064,5.01,223947,0.00996762,2.7
sz300202,7.9,1092570,0.009264919999999998,0.25
sh603060,23.63,61438,0.00492884,0.05
sz002462,16.31,681758,0.00015138,0.0
sh601138,15.13,3101650,0.0096868,0.05
sh600810,13.4,2769284,0.0029277200000000004,0.05
sz002831,50.95,534975,0.0031122,0.0
sh603712,18.37,604373,0.0028614499999999998,1.9833333333333334
sz002246,7.83,265437,0.0014830400000000001,0.16666666666666669
sz002531,5.29,177744,0.00637732,0.7166666666666667
sh603527,12.37,127411,0.00114205,0.0
sz002879,15.16,394160,0.00015519999999999998,0.26666666666666666
sz002671,4.7,259910,0.00249639,0.05
sz002177,4.19,4185391,0.004232549999999999,0.25
sh600256,4.3,3632855,0.08156168000000001,2.2666666666666666
sh600406,18.9,8440740,0.026618279999999998,0.18333333333333335
sz002210,3.99,3008061,0.00880308,0.31666666666666665
sz300264,6.66,9184919,1.56181662,228.88333333333333
sh600864,5.92,4538864,0.02050464,0.05
sz002162,3.47,285234,0.010881549999999999,0.8666666666666667
sz300181,6.7,6210900,0.064127,0.16666666666666669
sz002442,7.58,134166,0.01613175,0.21666666666666667
sh600084,3.14,628628,0.02227558,4.883333333333333
sh601162,9.89,22241621,3.1913099999999996,15.366666666666667
sh603103,23.9,886690,0.0012469500000000001,0.0
sz000756,7.08,283908,0.00127263,1.1
sh600898,8.96,376320,0.0020086,1.1833333333333333
sz300434,10.3,803400,0.0013343399999999998,0.55
sh603313,23.78,23780,4.812e-05,0.2
sz002282,9.73,139139,0.0025844,1.1333333333333333
sz300152,2.66,4694634,0.02817504,1.95
sh601989,5.34,19557750,0.5383666500000001,0.18333333333333332
sz002005,2.79,610731,0.00569478,0.23333333333333334
sz002178,4.29,1934790,0.87690834,0.38333333333333336
sh601975,2.39,2624987,0.16912654000000002,12.633333333333333
sh603200,37.22,241930,0.011764130000000001,0.0
sz002223,23.52,390432,0.061789,0.2833333333333333
sh601952,7.42,563549,0.00033395999999999995,0.26666666666666666
sh603538,19.15,95750,0.041123839999999995,0.0
sz002935,49.16,526897,0.0013670099999999999,0.0
sh603878,13.81,281724,0.00117694,0.05
sh601566,13.8,1341360,0.010568389999999999,0.15
sh600782,6.17,14929549,0.03285136,0.55
sz002659,8.0,402400,0.00151316,0.0
sz300617,24.01,362551,0.00022185,0.0
sh600928,7.41,477463,0.03446391,241.53333333333333
sz300661,88.8,44400,0.0026487999999999998,0.25
sh603958,8.62,124128,0.00228114,1.9666666666666666
sz300756,97.78,782240,0.0017938799999999999,0.0
sh600303,4.53,568062,0.0001383,1.4
sh600903,21.6,3754080,0.0047243400000000005,0.0
sh600988,4.33,2465935,0.0009495,0.7833333333333333
sz300462,16.58,368076,0.00015768,0.1
sh600870,3.4,46580,0.00069,1.35
sz300027,5.6,12703768,0.030216959999999998,0.15000000000000002
sz002242,18.66,1110270,0.0016514400000000001,0.35
sh600158,10.28,4252836,0.004824480000000001,0.7333333333333333
sh603699,11.73,42228,0.0005524600000000001,0.26666666666666666
sz300577,34.27,51405,0.00045435,0.85
sh600521,13.42,1392499,0.00863898,0.06666666666666667
sz002296,6.03,378684,0.00779376,3.933333333333333
sh600865,6.87,161445,0.00385792,2.9833333333333334
sz300376,5.66,1070306,0.0026040300000000002,0.0
sz300479,17.54,4509534,0.02129918,0.1
sh600993,15.44,410704,0.0018032,0.21666666666666667
sh603811,17.82,163944,0.0021696,0.1
sz300752,71.8,1170340,0.00037479999999999995,0.0
sh600529,21.2,61480,0.011286339999999999,1.1
sh600824,3.92,187141,0.0006713399999999999,0.03333333333333333
sh600798,3.77,222807,0.0024984900000000003,0.2
sz002100,7.2,2242800,0.002214,3.683333333333333
sz000900,4.88,1441552,0.02068128,1.4
sh603908,24.09,81906,7.389e-05,0.03333333333333333
sh601318,73.0,80977440,0.25884745,0.08333333333333333
sz300488,24.8,19840,0.0015408600000000002,1.85
sh603161,15.36,142848,0.00017215,0.25
sz002565,9.55,18864115,3.3314944,19.233333333333334
sz300322,14.79,3913434,0.012448850000000001,0.2
sz002514,5.85,170235,0.00215985,0.05
sz000059,6.72,1240512,0.022877099999999997,3.533333333333333
sz300592,10.21,114352,0.00029092,0.8
sh603229,12.95,66245,6.57e-05,0.0
sz300192,9.27,565470,0.00496478,0.15
sz000732,15.36,5306880,0.00520298,0.0
sh600129,10.74,147138,0.00308568,1.2666666666666666
sz000524,7.62,156210,0.008365280000000001,1.5333333333333332
sz000061,5.85,635310,0.00506238,0.31666666666666665
sz300696,24.25,261900,0.0014616,0.0
sz002142,19.81,2461571,0.0025844500000000003,0.45
sh600885,25.81,321205,0.002403,0.3
sz300108,5.93,33208,0.0039688,1.2
sz300168,13.62,4528323,0.014953200000000002,0.05
sz300442,14.15,15565,0.00053983,2.6
sz002611,4.03,983723,0.0092274,3.3666666666666667
sz300437,16.0,729600,0.07014567999999999,1.85
sz300674,34.99,3859397,0.00117664,0.0
sz300554,19.03,822096,0.0029234999999999994,0.25
sh600801,20.42,17783778,0.17783778000000003,0.0
sz300073,32.4,3343032,0.0121656,0.0
sz300703,16.02,673641,0.0023544,0.3
sz300222,17.72,1497340,0.010285599999999999,0.3
sh600389,18.17,101752,0.0075276,1.0166666666666666
sz300425,5.45,184210,0.00529578,2.4
sz300575,56.3,1345570,0.00127578,0.0
sz300738,42.23,464530,0.00573936,0.0
sz300057,7.75,1284950,0.01167295,2.25
sh600248,4.43,29238,0.009432,5.983333333333333
sh603081,15.09,749973,0.00910248,0.0
sz002130,4.3,506110,0.03162,1.3333333333333333
sh600549,14.42,1049776,0.00010311,0.0
sz002397,4.87,64284,0.01046786,4.1
sh600369,5.43,13536610,0.01137359,0.0
sz002917,27.74,4868370,0.089031,3.066666666666667
sz300105,4.45,330635,8.298000000000001e-05,0.0
sh603041,15.32,24512,0.0030575999999999997,4.449999999999999
sh600159,2.96,158064,0.00897975,9.416666666666666
sz002144,11.11,112211,0.0020898600000000002,0.1
sh600523,10.6,474880,0.0006486,0.11666666666666667
sh600199,5.61,1134903,0.0025418800000000003,0.0
sz300220,12.4,482360,0.00197808,0.0
sh603897,24.1,306070,0.00193986,0.0
sh600996,8.91,13511124,0.95749533,11.8
sz002592,19.03,894410,0.00028462,3.683333333333333
sz300512,15.65,449155,0.0039556,0.45
sz002133,4.09,522293,7.089e-05,1.25
sh600285,8.22,117497,0.00798216,3.033333333333333
sh603776,26.52,838032,0.010868619999999999,0.05
sz300023,7.86,1701690,0.006986099999999999,0.8
sz002897,23.99,2624506,0.02274852,0.1
sz000521,3.79,1126767,0.03364578,0.8666666666666667
sz300527,8.13,718692,0.0008715200000000001,0.5
sh601012,27.8,3107484,0.01009149,0.0
sh603286,15.18,59202,0.0014359800000000001,0.0
sz002448,6.19,455584,0.01119505,2.433333333333333
sz002474,8.0,1228800,0.00600696,0.5166666666666667
sh600218,12.87,20193030,0.02998248,0.05
sz300063,3.54,834378,0.0007643999999999999,3.933333333333333
sz000585,2.46,263466,0.00206448,2.2666666666666666
sz000010,3.57,138159,0.0166907,3.083333333333333
sh603005,19.22,2658126,0.00488,0.5666666666666667
sh603380,16.2,82620,0.00062966,0.9666666666666668
sz002080,11.8,1757020,0.408954,9.3
sz300576,15.92,345464,0.0008444799999999999,0.0
sz000919,7.1,700060,0.0006145500000000001,0.8833333333333333
sz002773,40.7,313390,0.61250539,6.733333333333333
sz300300,12.22,2092064,0.0290225,0.55
sz000554,5.88,659148,0.008628720000000001,3.7333333333333334
sh603665,24.7,59280,0.00015047999999999998,0.6166666666666667
sh600226,3.6,5018166,0.06941166,0.05
sz300655,16.85,384180,0.0031759,0.15
sh603168,7.52,151152,0.00423598,0.23333333333333334
sz000096,10.3,6180,0.00262125,2.15
sz300193,7.46,130550,0.00794384,0.8
sz000610,8.44,3041776,0.00062561,0.0
sz300051,6.49,211574,0.001176,0.25
sz300604,35.12,1811490,0.011403,0.45
sh603838,9.02,973258,0.0001858,1.0
sz300542,15.63,181308,0.00017721,0.0
sz300170,13.87,11268612,0.45388187999999996,243.38333333333333
sh600150,15.86,4190212,0.0047922400000000006,0.11666666666666667
sz002837,20.5,729800,0.00143313,0.26666666666666666
sh603199,20.4,138720,0.001056,0.0
sh603507,26.43,124221,0.00784408,0.0
sz002124,11.7,7304895,0.6714034600000001,169.85
sh601058,2.72,229296,0.07158336,15.55
sh600895,19.09,16740021,0.03573888,0.08333333333333334
sh601608,4.54,24133278,2.46585702,213.25
sh600511,24.85,300685,0.0020264,0.35
sz300224,7.24,62988,0.01342116,0.95
sz300507,19.22,117242,0.0015746400000000002,0.44999999999999996
sh603899,31.96,1077052,0.0015213899999999999,0.1
sz300619,26.35,345185,0.00061525,1.05
sh600770,6.13,1074945,0.016090720000000003,0.45
sh603758,6.61,189046,0.00035048,3.1166666666666667
sh603533,21.8,852380,0.0009429,0.0
sz300008,3.4,3398647,0.3055238,3.15
sz300390,8.85,710655,0.0016271900000000001,0.05
sh600309,42.22,8533506,0.04465322,0.06666666666666667
sh603321,9.0,359100,0.0017476500000000001,0.1
sh600888,5.0,362000,0.00953357,1.3166666666666667
sz000603,11.2,2106720,0.00572,0.25
sz002293,10.3,637570,0.01382065,1.2999999999999998
sh600573,7.88,13396,0.00179894,4.8
sz002097,6.68,329324,0.0199728,0.9
sz002638,3.03,1086558,0.0158069,5.133333333333333
sz300502,28.2,679620,0.00033484000000000004,0.0
sz300239,4.5,19350,0.0034927200000000004,0.15000000000000002
sz000590,0.0,0.0,0.0,0.0
sz000018,2.7,756270,0.00106218,1.3666666666666667
sz300010,9.32,527512,0.004722939999999999,0.65
sz002175,4.35,21562254,1.67870415,243.91666666666669
sh603077,1.99,2722121,0.1092199,20.483333333333334
sz002772,7.62,131064,0.01667025,1.3166666666666667
sh603586,14.68,35232,0.00016599,0.16666666666666666
sz000815,8.61,1269114,0.00875526,1.1333333333333333
sz300326,10.16,1212088,0.62262288,18.45
sh600629,13.39,725738,0.000444,0.08333333333333333
sh603868,42.37,533862,4.426e-05,1.4
sh600825,6.5,6925750,0.02477706,0.0
sh601616,4.14,327060,0.0018868000000000001,0.4
sz002949,22.14,418446,0.021342959999999998,238.23333333333335
sz002013,7.61,646850,0.02562925,0.7833333333333334
sz300256,4.08,2547552,0.00697516,0.9
sz002880,46.25,4625,0.00358796,0.35
sh600588,32.0,8221920,0.00334815,0.0
sh601288,3.87,72222327,0.008045479999999999,0.18333333333333332
sz000888,6.65,532013,0.0008567999999999999,0.3
sz002214,7.18,664150,0.0055594,1.0333333333333334
sz002849,15.45,305910,0.00139026,0.1
sh600260,21.6,5026320,0.029152710000000002,0.43333333333333335
sz300691,28.0,6670160,0.163324,220.13333333333333
sz002663,3.38,2431234,0.00350817,0.21666666666666667
sh600528,12.48,4857341,0.11129009999999999,0.4
sz300088,5.83,3983056,0.05882976,3.3666666666666667
sz300621,10.43,126203,0.0008229000000000001,2.4
sz000501,11.05,959140,0.00960204,1.3666666666666667
sz300349,21.1,1761702,0.00387535,0.0
sh600875,9.86,1039244,0.00858858,0.8333333333333334
sh600754,24.96,414860,0.0005156000000000001,0.5
sh603160,88.0,2180728,0.00155465,0.08333333333333333
sz300169,5.71,346363,0.00591894,0.9333333333333333
sz002768,24.24,220584,0.032194530000000006,0.8
sz002244,4.64,451936,0.0001984,0.0
sh600268,5.0,486000,0.00498005,3.1
sz300153,8.43,362490,0.0041475,0.23333333333333334
sz002600,6.0,46005612,7.22673,239.13333333333333
sz300067,5.66,377069,0.0053882,0.1
sz002717,8.47,813120,0.022217760000000003,0.85
sz002077,4.68,226980,0.00304647,0.0
sz002379,3.48,66120,0.0032307,0.08333333333333333
sz300448,11.5,257600,0.001224,0.0
sh603517,41.67,154179,0.01028034,0.0
sz000690,7.31,884320,0.0006732,0.2
sz002315,14.88,824352,0.0006716599999999999,0.0
sh603356,13.97,276606,0.005501649999999999,0.7
sh603698,16.34,147060,0.0107844,1.0833333333333335
sh603858,28.18,2308506,0.02083662,0.2
sz000002,28.8,46907395,0.03141225,0.0
sz002639,8.03,6931496,0.00739704,0.8333333333333334
sz300503,10.11,174903,0.00069948,0.11666666666666667
sz300385,16.5,54450,5.2230000000000006e-05,0.55
sh600609,3.62,136112,0.005817800000000001,0.4833333333333333
sh601636,4.52,983778,0.0288876,2.0166666666666666
sh603037,20.32,8128,0.0034719,0.31666666666666665
sz300029,5.35,98975,0.00120666,0.0
sz000609,6.11,1104688,6.240000000000001e-05,0.15
sz000750,5.93,13316141,0.006157139999999999,0.13333333333333333
sz002483,4.35,482415,0.0006319,0.95
sh601229,12.6,10084813,0.00744625,0.16666666666666666
sz300263,5.77,2043734,0.020015520000000002,0.4
sz002581,7.48,769692,0.6424078700000001,151.11666666666667
sz002896,33.35,253460,0.00125393,0.0
sz002580,5.96,240188,0.00418304,0.4
sz300537,11.2,208320,0.0029555,0.3
sz002869,18.25,264625,0.0005913000000000001,0.3
sz002015,5.23,316415,0.001596,1.25
sh603855,9.0,45000,0.00459,1.1333333333333333
sh600371,7.5,505500,0.00089622,0.35
sz000712,13.17,7492413,0.00229436,0.11666666666666667
sh603167,9.4,174840,0.00409266,2.0666666666666664
sh600506,11.23,183049,0.0066339,0.8
sz002584,6.65,694925,0.04114392,1.9166666666666667
sz300688,43.09,728221,0.007546300000000001,0.0
sz002871,23.52,818496,0.00325992,0.25
sz002054,6.83,868093,0.0114351,0.1
sh601106,4.01,13772746,0.017929729999999998,0.45
sh600120,16.75,5801195,0.00498624,0.2
sh600082,4.83,846216,0.0075945000000000006,0.5166666666666667
sh600729,30.87,219177,0.0062426,0.06666666666666667
sz300759,40.8,22248240,0.03115366,0.0
sz300134,14.15,4160100,0.01654965,0.05
sh600476,14.75,467575,0.0024591599999999997,0.5833333333333334
sz300275,8.75,618625,0.0008281,0.1
sz002675,11.1,1346430,0.00054188,1.5166666666666668
sz000999,25.49,1493714,0.00349524,0.25
sh600278,9.7,1423960,0.0014835,0.1
sz000783,7.28,4658443,0.0432124,0.2
sh600486,47.88,349524,0.00185592,0.0
sz000758,4.85,2232455,0.01718508,0.0
sh600879,6.68,2573804,0.036713199999999994,0.8333333333333334
sz300387,6.69,436857,0.00207858,0.0
sz002203,8.22,99462,0.020374,0.9166666666666666
sz300004,4.2,502320,0.00084972,0.44999999999999996
sh600301,6.66,1332,0.0013781400000000001,1.7833333333333332
sz002903,18.39,187578,1.5500718,55.81666666666666
sz002828,12.32,151536,0.00199863,0.1
sh601155,33.88,3293136,0.0010668000000000001,0.0
sh600107,8.01,1147032,0.00984808,0.05
sh603516,25.37,1052982,0.00915124,0.0
sz300570,22.95,856035,0.0004732,0.0
sz002634,4.91,230770,0.0054227,1.6166666666666667
sz300406,12.17,146040,0.0044427799999999995,0.95
sz000652,4.03,1683734,0.01518552,0.8
sh603568,24.8,267840,0.00054327,0.0
sh600652,4.07,899063,0.01441974,1.8333333333333335
sh600686,9.15,2104500,0.0045257399999999995,0.06666666666666667
sh600714,7.11,31291,0.00462768,0.85
sh600933,8.88,261072,0.00010020999999999999,0.05
sz002158,9.87,820197,0.00701255,0.05
sz000695,10.45,29260,0.03734807999999999,12.75
sz300467,24.92,1627276,0.0039033500000000003,0.0
sh603628,8.48,167056,0.00054495,0.0
sh600531,5.46,1423968,0.0038783800000000003,0.0
sz000402,8.08,406432,0.02061675,0.31666666666666665
sz002367,8.35,5858928,0.015404349999999999,0.6
sz000505,6.22,339612,0.02254392,1.1
sz000813,8.47,419265,0.0154119,13.549999999999999
sz002117,17.02,1305434,0.00143532,0.03333333333333333
sh600823,4.4,718080,0.01074164,1.3333333333333335
sh600812,4.57,544287,0.00758182,12.783333333333333
sh601929,2.71,19979475,1.8600093,138.01666666666668
sz000004,18.57,362115,0.00032623,0.1
sz002418,4.15,1925185,0.012161160000000002,0.06666666666666667
sz002550,4.55,319410,0.0064527,1.7166666666666666
sz300672,48.77,2526286,0.0020377,0.05
sz002493,11.45,156865,0.0006820400000000001,1.0333333333333332
sz300585,9.99,148851,0.0026213999999999994,0.8500000000000001
sz002771,14.0,187600,0.22061264,233.6
sz002846,11.95,332210,0.002452,0.0
sh600175,2.57,6674033,0.0021114000000000003,0.8666666666666667
sz300086,6.08,207936,0.006508320000000001,2.916666666666667
sh601865,8.22,1317773,0.044478420000000005,239.53333333333333
sz000915,18.8,994520,0.02006411,0.25
sz002859,34.7,329650,3.5759999999999996e-05,0.25
sz002909,11.13,67893,0.00048972,0.06666666666666667
sz000503,20.39,9648548,0.07780528,0.1
sz300727,19.83,233994,2.075e-05,0.1
sh603444,173.0,674700,0.0005234700000000001,0.06666666666666667
sh600503,4.0,1195600,0.00853258,0.15
sh603919,13.21,52840,0.0026093600000000002,0.16666666666666666
sh600306,7.05,310200,0.00227766,3.566666666666667
sh600095,4.52,239560,0.004255020000000001,2.75
sh600560,9.8,410855,0.00158256,0.0
sz002526,2.83,34280922,1.8085896000000001,46.61666666666667
sz300229,10.53,1111968,0.01162083,0.45
sh603233,43.95,188985,0.0001335,0.06666666666666667
sh603997,8.45,267865,0.00089648,0.6166666666666667
sz300137,10.43,1667131,0.041081099999999995,0.06666666666666667
sz300128,4.91,7391514,0.03214674,0.1
sz300459,8.13,110568,0.00217984,1.2
sh600265,26.11,7833,5.428e-05,1.25
sh601882,8.54,98210,0.00684325,3.9833333333333334
sh600308,5.0,2094500,0.0171701,0.1
sz300615,20.87,747146,0.0027216000000000002,0.85
sz300016,9.42,9824956,1.118007,194.5
sz000856,15.78,2185530,0.0028942800000000004,0.39999999999999997
sz300426,7.39,124891,0.001989,0.39999999999999997
sh603929,16.99,626931,0.00411742,0.15000000000000002
sz002115,12.36,1478256,0.03207732,0.23333333333333334
sh600362,15.85,5176610,0.0003232,0.0
sz000898,5.79,3208818,0.006337639999999999,0.03333333333333333
sz002948,7.5,13476000,2.859945,27.366666666666667
sh600756,21.1,81034550,3.4196137,179.93333333333334
sz002838,20.64,138288,0.00179676,0.0
sz300428,11.72,93760,0.0027451199999999998,3.4
sz300742,42.86,1152934,0.00083372,0.05
sz000889,12.7,1106170,0.0010756799999999999,0.7166666666666667
sz002641,3.76,134382,0.00118656,6.083333333333334
sz300126,5.55,99900,0.23856188,1.2
sh600213,8.1,2420280,0.00361988,0.6833333333333333
sh600861,7.5,112500,0.0052061,0.4666666666666667
sz002858,16.3,361860,0.0006326999999999999,0.2
sz002722,16.75,264650,0.0048735,0.1
sh603679,25.33,58224,0.00098316,0.25
sz300377,15.02,9262834,0.0104972,0.0
sz002541,8.03,806212,0.00289321,0.7166666666666667
sz002482,5.88,129948,0.025180099999999997,0.23333333333333334
sz002466,37.3,9104930,0.04101366,0.0
sz000502,7.92,14256,0.0086427,1.9833333333333334
sz002729,23.88,253128,0.00253128,0.0
sz002553,6.18,45114,0.00965236,4.966666666666667
sz000822,5.6,328720,0.00398235,0.43333333333333335
sz000728,9.92,4081177,0.00930682,0.05
sz002670,12.84,49766556,4.7156208,200.6
sz300056,5.97,6567,0.0026789,1.5833333333333333
sz002921,23.89,40613,0.0021184500000000005,0.8833333333333333
sh600210,4.24,6122560,0.032254080000000004,1.4166666666666667
sh603189,12.77,2522075,0.023520939999999997,0.1
sz002003,7.44,253704,0.0012409200000000002,0.35
sh600283,12.89,1326381,0.00327348,0.05
sz000892,5.18,518518,0.00083681,0.25
sh600843,7.98,446082,0.0012719,0.3333333333333333
sz300608,24.0,283200,0.002522,0.05
sz002716,7.7,13856920,0.16836528,0.0
sz002365,12.05,437415,0.000441,0.31666666666666665
sz000566,7.0,1323000,0.02729055,0.36666666666666664
sh600360,6.21,1833503,0.00762564,0.016666666666666666
sz000408,12.03,327216,0.0037962599999999997,0.2833333333333333
sh600808,3.99,1802682,0.08223762999999999,1.9333333333333331
sz002916,116.52,4497672,0.0019500799999999999,0.0
sh600252,3.17,356403,0.00746396,0.7833333333333333
sz002160,3.94,22852,0.43192656000000007,133.55
sh600774,12.89,189483,0.027242950000000002,1.6333333333333335
sz000821,10.2,1089360,0.006988019999999999,0.0
sz002534,6.31,203813,0.00373176,0.4166666666666667
sh600151,5.53,4504600,0.016828,0.18333333333333335
sz002686,7.3,497130,0.00039008000000000006,2.7
sh603669,11.82,122928,0.00027715000000000004,0.7666666666666667
sh600482,25.49,178430,0.0095719,1.1333333333333333
sz002288,5.74,2357992,0.0013123599999999998,0.0
sh600546,3.79,665145,0.0170781,0.36666666666666664
sh600673,8.83,822956,0.038744829999999994,2.15
sz300320,6.09,7279006,0.004964850000000001,0.0
sh601328,6.66,30885084,0.18610764999999999,0.31666666666666665
sh600717,8.4,877800,0.029600480000000002,0.23333333333333334
sz002444,11.07,416232,0.0003206,0.1
sh600889,5.49,355752,0.0007721999999999999,0.30000000000000004
sz000581,21.4,1050740,0.01101388,0.7
sz300064,5.09,1187497,0.007602,0.05
sz002463,10.97,10006834,0.013965479999999999,0.03333333333333333
sz002218,3.69,1283382,0.00536848,0.41666666666666663
sz002551,5.75,445625,0.001168,0.16666666666666666
sz002895,13.82,185188,0.0031487599999999996,0.05
sz300195,9.67,183730,0.00171443,0.45
sz300124,27.05,1668985,0.00730752,0.1
sz000008,4.63,2035362,0.017419990000000003,0.5
sh600835,18.46,605488,0.00461643,0.7833333333333333
sh600819,4.69,166026,1.4429999999999999e-05,3.1
sh603333,6.9,373980,0.000347,0.25
sz002321,7.35,1214220,0.008307,0.2
sh600201,15.84,3478464,0.00361556,0.0
sh603369,21.88,3277624,0.00196446,0.05
sh600833,10.5,182700,0.00023760000000000003,0.7166666666666667
sz002786,10.36,1047396,0.017871599999999998,0.18333333333333335
sz000973,4.64,687880,0.027384620000000002,1.4333333333333333
sz000537,8.74,788348,0.00039259,0.1
sz000901,12.41,1856536,0.00037062,0.35
sh600866,3.81,107442,3.88e-06,0.0
sh603208,30.8,295680,0.000882,0.0
sz002025,27.7,739590,0.00219414,0.05
sz002887,20.28,60840,0.0018779,0.3
sz002360,6.05,201465,0.00135642,1.6166666666666667
sh600284,5.92,1690752,0.00465728,0.13333333333333333
sz002509,3.0,4728900,0.0336629,0.06666666666666667
sz002655,7.26,257004,0.005072800000000001,0.7
sh603797,13.75,72875,0.00154224,0.45
sh600195,12.01,435963,0.0012792,0.05
sz300219,8.12,164024,0.00128856,0.0
sz300344,7.15,399685,0.01199748,0.5333333333333333
sh600311,3.6,1148400,0.04541315,3.35
sz300529,48.51,388080,0.0002008,0.15
sh603086,27.56,846092,0.0061411,0.16666666666666666
sh603678,19.28,701792,0.020099,0.4166666666666667
sz000807,4.64,1208720,0.019876239999999996,0.5333333333333333
sz002932,46.52,372160,0.0013760500000000002,0.0
sz002335,17.18,491348,0.0015708,0.5
sh600978,4.58,4859380,0.021530960000000002,1.2666666666666666
sz002059,6.04,292336,0.0006841999999999999,0.7
sh600547,31.8,20460120,0.024859379999999997,0.03333333333333333
sh600282,4.13,2272326,0.013555280000000001,2.6
sh600352,11.09,3444554,0.07866875999999999,0.7
sh603156,45.88,1047349,0.00182754,0.26666666666666666
sh600758,3.94,271072,0.00225432,0.0
sz002440,11.33,1696033,0.00347956,0.31666666666666665
sz000627,7.26,3702774,0.0006318,0.21666666666666667
sh600815,3.4,862240,0.00981848,0.7333333333333333
sz002626,13.91,154401,0.00284769,0.7
sz300684,43.25,1297500,0.005772,0.3
sh600590,6.45,373713,0.00598689,0.95
sh603557,8.34,658860,0.0035889499999999996,0.39999999999999997
sz300091,4.97,3478006,0.01559375,0.8
sh603177,10.91,204017,2.2879999999999998e-05,1.05
sz002593,3.74,181764,0.0013947200000000001,2.6333333333333333
sz300143,9.62,44252,0.002946,0.05
sz300269,5.73,1716135,0.0178448,3.85
sz002535,3.98,544743,0.029273920000000002,3.5166666666666666
sh603269,15.7,64370,0.0008205900000000001,0.16666666666666666
sh603871,40.0,460000,0.0012381000000000002,0.0
sh600795,2.65,4360045,0.10787248,5.95
sh600621,12.51,7030620,0.005768400000000001,0.05
sz300549,13.8,140760,0.00043865,1.75
sz002434,6.88,242864,0.0020064,2.8
sz002184,10.76,347548,0.00530726,0.0
sh600088,12.1,10176100,0.1205765,0.5
sh600793,16.24,245224,0.0009654399999999999,0.3
sh600667,6.39,787951,0.00013881,0.4666666666666667
sz300079,4.62,12323388,0.50785812,244.78333333333333
sz002839,7.38,7594020,0.028171,0.0
sh600780,3.78,114156,0.0033341,4.6
sh600855,13.86,1390158,0.00104682,0.0
sz300438,21.36,2486304,0.018018,0.15
sh600243,4.8,36960,0.00630342,4.15
sh600829,6.74,747466,7.546000000000001e-05,0.0
sh603330,22.75,379925,6.921000000000001e-05,0.2
sz002069,4.08,117504,0.00249128,2.333333333333333
sz002774,10.0,477000,0.0076426,0.4
sh603358,13.21,468955,0.006449270000000001,0.5
sz002496,2.98,208302,0.012530880000000001,9.916666666666666
sz001979,21.27,2867196,0.00697312,0.0
sh600963,4.53,955830,0.048248400000000004,2.6333333333333333
sh603300,5.67,610092,0.01254297,0.9666666666666668
sh603013,17.95,109495,0.0029424,0.25
sh600876,12.38,443204,0.014533860000000001,0.05
sz000592,4.04,4426628,0.0011509200000000002,0.0
sh601212,3.68,1428944,0.79169904,228.05
sz002487,4.76,2083452,0.00439724,0.15000000000000002
sh600091,4.08,24888,0.00024011999999999997,0.06666666666666667
sz300743,39.75,365700,0.00048443999999999994,0.0
sz300035,5.61,116127,0.00453675,0.15
sz000587,3.05,2378695,0.010806320000000001,0.38333333333333336
sh600143,5.3,479650,0.00858256,0.7666666666666666
sh600152,6.93,209286,0.00334875,3.033333333333333
sz002228,5.41,383028,0.004794,0.15
sz300447,10.66,800566,0.0019022499999999999,0.1
sh600128,9.82,3545020,0.009964800000000001,0.05
sz300469,21.61,364777,0.0004892799999999999,0.1
sz300163,3.99,70623,0.00457368,1.25
sz002071,4.78,999498,0.0060687,4.883333333333333
sz300294,30.03,501501,0.00015615,0.1
sz002238,8.4,6409200,0.9978276000000001,242.35
sh600462,2.33,413342,0.0169692,5.2333333333333325
sz002782,13.88,3415868,0.05257744,5.583333333333334
sz002760,16.32,1632,0.00132288,0.1
sz000065,9.27,150174,0.00064056,0.0
sz300657,42.24,1326336,0.00071376,0.0
sz002042,6.47,215128,0.003564,1.35
sz002803,18.18,245430,0.0009060099999999998,0.1
sh600572,8.19,26621595,0.02584968,0.05
sh600105,5.33,595894,0.00336832,0.2
sz002382,16.06,194326,0.007082790000000001,0.0
sh600771,29.4,835136,0.00042083999999999996,0.4
sz002260,3.27,565383,0.0024796799999999997,7.616666666666667
sz002792,35.7,2106300,0.00046735,0.43333333333333335
sz000637,4.45,436990,0.035940599999999996,0.9500000000000001
sz000159,4.78,778662,0.10379792,2.333333333333333
sz002364,10.66,224713,0.00927465,0.3333333333333333
sh603912,16.29,718389,0.007085429999999999,0.5166666666666666
sz000661,0.0,0.0,0.0,0.0
sh600733,8.89,1640205,0.010158630000000002,0.31666666666666665
sz000042,12.62,271330,0.00072688,0.05
sz002425,6.87,175185,0.0149425,2.1
sh600821,4.5,34200,0.00371326,1.1666666666666667
sz002304,117.51,14314363,0.008334800000000002,0.0
sh601766,9.55,5362850,0.21404654,1.0166666666666666
sz002805,15.85,57060,0.0017809199999999999,1.2
sz000668,12.55,120480,0.01250775,1.35
sz002946,19.87,4146869,0.00432276,0.0
sh603096,64.33,147959,0.0006632,0.7833333333333333
sz002031,2.43,1099089,0.01721412,0.65
